id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1433485834766848009,1433485834766848009,2021-09-02 13:43:50 EDT,2021-09-02,13:43:50,-0400,80233893,jakeshieldsajj,Jake Shields,,I have no opinion on ivermectin’s effectiveness for Covid but Anyone calling it horse medicine is just repeating pharmaceutical companies propaganda   It’s been used on humans since the 1970’s by 100’s of million of people and helped  eradicate several diseases,en,[],[],[],43,194,677,[],[],https://twitter.com/jakeshieldsajj/status/1433485834766848009,False,,0,,,,,,,,[],,,,
1433485631137755139,1433485631137755139,2021-09-02 13:43:01 EDT,2021-09-02,13:43:01,-0400,101816065,joelockhart,Joe Lockhart,,"Republican ""leadership"" has pushed us to the brink.  Belittling the science on covid and climate. Voter suppression. Attacking our democracy. But what is happening in Texas is the ledge and there is no going back if we let this stand.  This about who we are and our way of life.",en,[],[],[],15,104,315,[],[],https://twitter.com/joelockhart/status/1433485631137755139,False,,0,,,,,,,,[],,,,
1433485554470080515,1433485554470080515,2021-09-02 13:42:43 EDT,2021-09-02,13:42:43,-0400,304968157,corinnereverbel,Corinne Reverbel,,"En Floride, où la liberté de chacun est une valeur forte, des amendes de 5 000 $ seront infligées aux entreprises, aux écoles et aux agences gouvernementales qui exigent que les gens présentent une preuve de vaccination COVID",fr,[],[],[],4,74,156,[],[],https://twitter.com/CorinneReverbel/status/1433485554470080515,False,https://twitter.com/TheInsiderPaper/status/1433262128203456512,0,,,,,,,,[],,,,
1433485405643579399,1433485405643579399,2021-09-02 13:42:08 EDT,2021-09-02,13:42:08,-0400,1599057055,utdplug,UtdPlug,,"🚨| Manchester United are facing a shortage of replica jerseys to sell, due to Covid-influenced delays in Adidas' supply line coinciding with the rush from the signing of Cristiano Ronaldo. 👕❌  [@MiguelDelaney] #MUFC",en,"[{'screen_name': 'migueldelaney', 'name': 'miguel delaney', 'id': '157381435'}]",[],[],3,14,196,['mufc'],[],https://twitter.com/UtdPlug/status/1433485405643579399,False,,0,,,,,,,,[],,,,
1433485216786616322,1433485216786616322,2021-09-02 13:41:23 EDT,2021-09-02,13:41:23,-0400,1077975469788667905,luizacaires3,Luiza Caires - jornalista de ciências,,"Oi @CNNBrasil, você pode dar a mesma pauta que demos sobre fármacos em estudo SUPER PRELIMINAR de reposicionamento para covid sem colocar na matéria a lista dos medicamentos (muito vendidos em farmácia).  Não tem razão nenhuma para colocar, exceto estimular automedicação.",pt,"[{'screen_name': 'cnnbrasil', 'name': 'cnn brasil', 'id': '809124436880322561'}]",[],[],6,17,233,[],[],https://twitter.com/luizacaires3/status/1433485216786616322,False,,0,,,,,,,,[],,,,
1433485101623566340,1433485101623566340,2021-09-02 13:40:55 EDT,2021-09-02,13:40:55,-0400,1359268008322023437,scottyvstyranny,Scotty #NoVaxPassports 📵,,"Isn't it funny how spreading Covid whilst jabbed is seen as some kind of innocent mistake, whereas spreading it whilst unvaccinated is viewed as a crime against society 🤷🏼‍♂️",en,[],[],[],10,52,192,[],[],https://twitter.com/ScottyVsTyranny/status/1433485101623566340,False,,0,,,,,,,,[],,,,
1433484906408054785,1433484821150502914,2021-09-02 13:40:09 EDT,2021-09-02,13:40:09,-0400,820452522494226433,drtomfrieden,Dr. Tom Frieden,,"According to the study, vaccinated people who got Covid experienced fewer symptoms and had reduced odds of any of their symptoms lasting 28 days or longer.  https://t.co/pzLyB6O9FS",en,[],['https://bit.ly/3yDKP42'],[],4,53,229,[],[],https://twitter.com/DrTomFrieden/status/1433484906408054785,False,,0,,,,,,,,[],,,,
1433484821150502914,1433484821150502914,2021-09-02 13:39:48 EDT,2021-09-02,13:39:48,-0400,820452522494226433,drtomfrieden,Dr. Tom Frieden,,Important: A large new study from the UK suggests that breakthrough infections among vaccinated people are LESS LIKELY to cause long Covid.,en,[],[],[],34,279,1224,[],[],https://twitter.com/DrTomFrieden/status/1433484821150502914,False,,0,,,,,,,,[],,,,
1433484672592498689,1433484672592498689,2021-09-02 13:39:13 EDT,2021-09-02,13:39:13,-0400,989423077,4everannina,𝓐𝓷𝓷𝓪,,"“Se il vaccino sarà obbligatorio la mia famiglia sarà tutelata in caso di effetti collaterali”.  Illusi: non oso pensare alle commissioni che dovranno accertarlo, se tanto mi dà tanto che hanno fatto passare per morti di covid anche quelli morti per un vaso di gerani in testa.",it,[],[],[],16,41,127,[],[],https://twitter.com/4everAnnina/status/1433484672592498689,False,,0,,,,,,,,[],,,,
1433484264151162886,1433484264151162886,2021-09-02 13:37:36 EDT,2021-09-02,13:37:36,-0400,16873455,talbertswan,Bishop Talbert Swan,,Live footage of Candace Owens leaving the facility in Aspen after Suzanna Lee denied giving her a COVID test.  https://t.co/sg6WZxuLv1,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E-TCVorXEAI4laO.jpg'],17,34,220,[],[],https://twitter.com/TalbertSwan/status/1433484264151162886,False,,1,https://pbs.twimg.com/tweet_video_thumb/E-TCVorXEAI4laO.jpg,,,,,,,[],,,,
1433484090381058051,1433484090381058051,2021-09-02 13:36:54 EDT,2021-09-02,13:36:54,-0400,2148556523,ctxtbr,CENTRAL TXT BRASIL 💗💵💎,,OFF| Alguns membros do ENHYPEN testaram positivo pra COVID-19 e gostaríamos de desejar melhoras pra eles! Sabemos do carinho enorme que TXT tem por eles! Desejamos saúde e toda energia positiva pra que se recuperem o mais breve possível! Logo ficarão bem 🙏💙  #AlwaysWithENHYPEN  https://t.co/lW9PUig9r2,pt,[],[],['https://pbs.twimg.com/media/E-TCLukWEAYDjfq.jpg'],2,32,140,['alwayswithenhypen'],[],https://twitter.com/CTXTBR/status/1433484090381058051,False,,1,https://pbs.twimg.com/media/E-TCLukWEAYDjfq.jpg,,,,,,,[],,,,
1433484085473779713,1433484085473779713,2021-09-02 13:36:53 EDT,2021-09-02,13:36:53,-0400,1011970623470489601,dwuhlfelderlaw,Daniel Uhlfelder,,"Gov. DeSantis’ Net Approval Rating Drops 14 Points Amid Covid Spike, Poll Finds via @forbes  https://t.co/M23baN3Kku",en,"[{'screen_name': 'forbes', 'name': 'forbes', 'id': '91478624'}]",['https://www.forbes.com/sites/tommybeer/2021/09/02/gov-desantis-net-approval-rating-drops-14-points-amid-covid-spike-poll-finds/'],[],39,67,314,[],[],https://twitter.com/DWUhlfelderLaw/status/1433484085473779713,False,,0,,,,,,,,[],,,,
1433483940011167747,1433483940011167747,2021-09-02 13:36:18 EDT,2021-09-02,13:36:18,-0400,18989355,micsolana,Mike Solana,,"seems people are realizing ivermectin is a forty-year-old FDA-approved antiparasitic, and the “toxic horse drug” meme is essentially a lie. efficacy against covid is not clear, but the impact this will have on trust in media is obvious.  https://t.co/RIJtvUR1Ka",en,[],[],['https://pbs.twimg.com/media/E-TCC8MXMAQdUzv.jpg'],16,25,165,[],[],https://twitter.com/micsolana/status/1433483940011167747,False,https://twitter.com/micsolana/status/1432769925811146753,1,https://pbs.twimg.com/media/E-TCC8MXMAQdUzv.jpg,,,,,,,[],,,,
1433483442931396608,1433483442931396608,2021-09-02 13:34:20 EDT,2021-09-02,13:34:20,-0400,216374020,contrarianeps,ContrarianEPS,,"Experts in 2020- buy auto, covid will increase demand for personal mobility  Experts in 2021 - we are staying away from auto coz semis shortage.   who knew.",en,[],[],[],14,12,175,[],[],https://twitter.com/contrarianEPS/status/1433483442931396608,False,,0,,,,,,,,[],,,,
1433483409633038337,1433483409633038337,2021-09-02 13:34:12 EDT,2021-09-02,13:34:12,-0400,1377462867985850374,centralricardov,Central Ricardinho 🇵🇹,,"Um dos motivos do Ricardinho ter aceitado ir pra Portugal é de realizar o sonho do seu avô.  José (avô dele) tinha o sonho de ver seu neto jogando em Portugal, infelizmente ele faleceu em decorrência do covid, mas lá de cima ele tem seu sonho realizado! 🇵🇹💚  Tudo por eles🇵🇹💚❤️  https://t.co/5bElyFmI15",pt,[],[],"['https://pbs.twimg.com/media/E-TBgHMWQAM1ymT.jpg', 'https://pbs.twimg.com/media/E-TBhWuXsAcH8Hw.jpg']",1,22,226,[],[],https://twitter.com/Centralricardov/status/1433483409633038337,False,,1,https://pbs.twimg.com/media/E-TBgHMWQAM1ymT.jpg,,,,,,,[],,,,
1433483398178299904,1433483398178299904,2021-09-02 13:34:09 EDT,2021-09-02,13:34:09,-0400,19084896,therickwilson,Rick Wilson,,"Gov. DeSantis’ Net Approval Rating Drops 14 Points Amid Covid Spike, Poll Finds via @forbes  https://t.co/tLusgEdXTG",en,"[{'screen_name': 'forbes', 'name': 'forbes', 'id': '91478624'}]",['https://www.forbes.com/sites/tommybeer/2021/09/02/gov-desantis-net-approval-rating-drops-14-points-amid-covid-spike-poll-finds/'],[],230,365,1877,[],[],https://twitter.com/TheRickWilson/status/1433483398178299904,False,,0,,,,,,,,[],,,,
1433483220591386624,1433483220591386624,2021-09-02 13:33:27 EDT,2021-09-02,13:33:27,-0400,341190477,therickydavila,Ricky Davila,,"A Colorado clinic just refused to give Hitler apologist white supremacist enabler Candace Owens a covid test due to her constant spreading of all sorts of dangerous lies about covid.  Oh well. Play stupid games, win every unsavory prize. Well done on the part of that clinic. 👏",en,[],[],[],20,127,732,[],[],https://twitter.com/TheRickyDavila/status/1433483220591386624,False,,0,,,,,,,,[],,,,
1433482811571310592,1433482811571310592,2021-09-02 13:31:49 EDT,2021-09-02,13:31:49,-0400,4827670745,kofdadepressao,Daniel do KOF,,"Tomei a 2ª dose da vacina contra covid-19. Vacinem-se, amigos. Vacinas salvam vidas!  💉  https://t.co/G77PWx67cW",pt,[],[],['https://pbs.twimg.com/media/E-TBBUSXIAYc1wD.jpg'],7,23,164,[],[],https://twitter.com/kofdadepressao/status/1433482811571310592,False,,1,https://pbs.twimg.com/media/E-TBBUSXIAYc1wD.jpg,,,,,,,[],,,,
1433482589847756801,1433482589847756801,2021-09-02 13:30:56 EDT,2021-09-02,13:30:56,-0400,2987671552,govlarryhogan,Governor Larry Hogan,,"Maryland has now surpassed 80% of all eligible Marylanders vaccinated against COVID-19. Our primary mission remains getting first shots in arms, so we can ensure as many Marylanders as possible are protected and no arm is left behind.  Details:  https://t.co/ThkV4Hct6k  https://t.co/jwM5xrO3Rn",en,[],['https://governor.maryland.gov/2021/09/02/vaccine-milestone-80-of-marylanders-age-12-and-older-vaccinated-against-covid-19/'],['https://pbs.twimg.com/media/E-TAhl6UcAAB8yj.jpg'],11,32,133,[],[],https://twitter.com/GovLarryHogan/status/1433482589847756801,False,,1,https://pbs.twimg.com/media/E-TAhl6UcAAB8yj.jpg,,,,,,,[],,,,
1433482266001477636,1433482266001477636,2021-09-02 13:29:39 EDT,2021-09-02,13:29:39,-0400,116579971,gadsaad,Gad Saad,,"Just watched @joerogan's @instagram clip wherein he announced that he has contracted COVID.  Wishing you a full and speedy recovery, buddy! My thoughts are with you.",en,"[{'screen_name': 'joerogan', 'name': 'joe rogan', 'id': '18208354'}, {'screen_name': 'instagram', 'name': 'instagram', 'id': '180505807'}]",[],[],19,21,653,[],[],https://twitter.com/GadSaad/status/1433482266001477636,False,,0,,,,,,,,[],,,,
1433481832687939586,1433481832687939586,2021-09-02 13:27:56 EDT,2021-09-02,13:27:56,-0400,861973736962043915,fedcourt_can_en,Federal Court Canada,,The 53 members of the Federal Court are pleased to inform the public that we are all fully vaccinated against COVID-19.  https://t.co/QxYQ2Gniz3,en,[],[],['https://pbs.twimg.com/media/E-TAIHpWEAQAzM4.jpg'],3,28,130,[],[],https://twitter.com/FedCourt_CAN_en/status/1433481832687939586,False,,1,https://pbs.twimg.com/media/E-TAIHpWEAQAzM4.jpg,,,,,,,[],,,,
1433481776341692422,1433481776341692422,2021-09-02 13:27:42 EDT,2021-09-02,13:27:42,-0400,1314029862462529538,impression_fyi,impression,,"In Texas, covid has more reproductive rights than women.",en,[],[],[],0,57,230,[],[],https://twitter.com/impression_fyi/status/1433481776341692422,False,,0,,,,,,,,[],,,,
1433481755076481029,1433481755076481029,2021-09-02 13:27:37 EDT,2021-09-02,13:27:37,-0400,130979339,norabar,Nora Bär,,"Primer día sin internados por Covid en el Hospital El Cruce, de Florencio Varela😍👇",es,[],[],[],11,127,643,[],[],https://twitter.com/norabar/status/1433481755076481029,False,https://twitter.com/ElCruceHospital/status/1433455366931722241,0,,,,,,,,[],,,,
1433481732657799168,1433481732657799168,2021-09-02 13:27:32 EDT,2021-09-02,13:27:32,-0400,81545396,sumitsaurabh,Sumit,,RT if you have been vaccinated against Covid  . (1st or 2nd shot),en,[],[],[],23,192,194,[],[],https://twitter.com/sumitsaurabh/status/1433481732657799168,False,,0,,,,,,,,[],,,,
1433481681017638914,1433481681017638914,2021-09-02 13:27:20 EDT,2021-09-02,13:27:20,-0400,48325671,chipfranklin,Chip Franklin🏛InsideTheBeltway.com,,"BREAKING: Texas judge bans COVID vaccines for women, claiming it would abort the virus.",en,[],[],[],321,549,2114,[],[],https://twitter.com/chipfranklin/status/1433481681017638914,False,,0,,,,,,,,[],,,,
1433481392927690757,1433481392927690757,2021-09-02 13:26:11 EDT,2021-09-02,13:26:11,-0400,17865252,domjoly,Dom Joly,,Richard Ashcroft has Covid and the drugs don’t work…,en,[],[],[],15,6,116,[],[],https://twitter.com/domjoly/status/1433481392927690757,False,,0,,,,,,,,[],,,,
1433480907583901705,1433480907583901705,2021-09-02 13:24:15 EDT,2021-09-02,13:24:15,-0400,936162336993435648,thecejrowski,The Wojciech Cejrowski DLA ZUCHWAŁYCH,,"Min. Zdrowia:  Restauratorzy będą mieli prawo sprawdzać certyfikaty covid, czyli PRYWATNĄ DOKUMENTACJĘ MEDYCZNĄ.  A NA SYFILIS TEŻ?  NA HIV?  NA ŻÓŁTACZKĘ, KTÓRĄ MOŻNA ZAKAZIĆ CAŁĄ RESTAURACJĘ?",pl,[],[],[],27,58,376,[],[],https://twitter.com/TheCejrowski/status/1433480907583901705,False,,0,,,,,,,,[],,,,
1433480789719650307,1433480789719650307,2021-09-02 13:23:47 EDT,2021-09-02,13:23:47,-0400,19568591,ananavarro,Ana Navarro-Cárdenas,,COVID. Afghanistan withdrawal. Delta Variant. Hurricanes.  Fires.  Tornados.  Biblical Rain. Flooding.   Beginning to feel like the Egyptians got off easy with locusts and frogs. 🐸,en,[],[],[],232,354,3177,[],[],https://twitter.com/ananavarro/status/1433480789719650307,False,,0,,,,,,,,[],,,,
1433480708656443394,1433480708656443394,2021-09-02 13:23:28 EDT,2021-09-02,13:23:28,-0400,812295444604866560,rec777777,REC,,It's not a benefit cut @BBCNews   The £20 was extra during #COVID   Not sure why you always put on 'starving' fat mothers?  #UniversalCredit,en,"[{'screen_name': 'bbcnews', 'name': 'bbc news (uk)', 'id': '612473'}]",[],[],31,82,397,"['covid', 'universalcredit']",[],https://twitter.com/rec777777/status/1433480708656443394,False,,0,,,,,,,,[],,,,
1433480644781301763,1433480644781301763,2021-09-02 13:23:13 EDT,2021-09-02,13:23:13,-0400,1219579814,jamessurowiecki,James Surowiecki,,Very important. Being vaccinated doesn’t just dramatically reduce the odds of getting seriously ill or dying from Covid. It also significantly reduces the chance of having any long-haul symptoms.,en,[],[],[],6,21,122,[],[],https://twitter.com/JamesSurowiecki/status/1433480644781301763,False,https://twitter.com/sailorrooscout/status/1433425996741431299,0,,,,,,,,[],,,,
1433480496214941705,1433480285350412299,2021-09-02 13:22:37 EDT,2021-09-02,13:22:37,-0400,293292268,johnsummit,John Summit,,if ur antivax u should have to deal with covid like a man and leave horse drugs for the vet and dancefloors,en,[],[],[],13,60,385,[],[],https://twitter.com/johnsummit/status/1433480496214941705,False,,0,,,,,,,,[],,,,
1433480454238359554,1433480454238359554,2021-09-02 13:22:27 EDT,2021-09-02,13:22:27,-0400,376446494,glamdemon2004,fashion school dropout,,Joe Rogan doing ketamine with Bushwick gays to treat covid,en,[],[],[],1,25,395,[],[],https://twitter.com/glamdemon2004/status/1433480454238359554,False,,0,,,,,,,,[],,,,
1433480419954073607,1433480419954073607,2021-09-02 13:22:19 EDT,2021-09-02,13:22:19,-0400,1109259089098534912,lictraviata,Lic Traviata,,Mirá Covid Si te llevaste al juez... Bien podrías llevarte a la procesada  https://t.co/k5E5FHguA8,es,[],[],"['https://pbs.twimg.com/media/E-S-LQSWEAYocT0.jpg', 'https://pbs.twimg.com/media/E-S-j4KWEAk3QHY.jpg']",9,22,106,[],[],https://twitter.com/LicTraviata/status/1433480419954073607,False,,1,https://pbs.twimg.com/media/E-S-LQSWEAYocT0.jpg,,,,,,,[],,,,
1433480417013809162,1433480414681878536,2021-09-02 13:22:18 EDT,2021-09-02,13:22:18,-0400,84035041,chrischirp,Prof. Christina Pagel,,"Almost 300,000 under 15s and 800,000 15-29 yr olds have had positive tests since 1 May.  Almost 3,000 under 18s have been hospitalised since then.  Anywhere between 5%-20% (depending on age and which evidence you believe) will go on to get long covid. Not OK. 2/2",en,[],[],[],15,207,449,[],[],https://twitter.com/chrischirp/status/1433480417013809162,False,,0,,,,,,,,[],,,,
1433480285350412299,1433480285350412299,2021-09-02 13:21:47 EDT,2021-09-02,13:21:47,-0400,293292268,johnsummit,John Summit,,if rogan wasn’t scared of covid bc of his fitness then why he tweak and take drugs used for horses as soon as he caught it lmao,en,[],[],[],7,39,307,[],[],https://twitter.com/johnsummit/status/1433480285350412299,False,,0,,,,,,,,[],,,,
1433480285165740034,1433480285165740034,2021-09-02 13:21:47 EDT,2021-09-02,13:21:47,-0400,40996128,titusnation,Titus,,This also cures covid.,en,[],[],[],34,25,157,[],[],https://twitter.com/TitusNation/status/1433480285165740034,False,https://twitter.com/still_spanky/status/1433434090850693120,0,,,,,,,,[],,,,
1433480036137377806,1433480036137377806,2021-09-02 13:20:48 EDT,2021-09-02,13:20:48,-0400,553998793,azsweetheart013,Amy Aiello Lofgren,,"I’m not going to Texas. Not spending one penny there. Uncontrolled covid, insane gun laws. War on women. We don’t reward bad behavior. March on Washington",en,[],[],[],16,26,204,[],[],https://twitter.com/azsweetheart013/status/1433480036137377806,False,https://twitter.com/kirkacevedo/status/1433430928915718144,0,,,,,,,,[],,,,
1433479981582196737,1433479981582196737,2021-09-02 13:20:35 EDT,2021-09-02,13:20:35,-0400,4347275242,abortmeplease,Bertram Gilfoyle,,can’t believe this is how I found out that joe rogan got covid,en,[],[],[],0,2,195,[],[],https://twitter.com/abortmeplease/status/1433479981582196737,False,https://twitter.com/petfindernames/status/1433460517717397510,0,,,,,,,,[],,,,
1433479926045462532,1433479926045462532,2021-09-02 13:20:21 EDT,2021-09-02,13:20:21,-0400,2521469449,martinkulldorff,Martin Kulldorff,,"THE GREAT COVID PANIC ""covers all the issues central to the pandemic and the disastrous policy response, a narrative as comprehensive as it is intellectually devastating. In short, this is THE book the world needs right now.""  https://t.co/iiCRoJBEmS",en,[],['https://brownstone.org/articles/the-great-covid-panic-by-frijters-foster-and-baker-available-september-2021/'],[],24,163,504,[],[],https://twitter.com/MartinKulldorff/status/1433479926045462532,False,,0,,,,,,,,[],,,,
1433479899839406081,1433479899839406081,2021-09-02 13:20:15 EDT,2021-09-02,13:20:15,-0400,889291121146421250,catfishyak,Y'all hurry up🏳️‍🌈🇺🇲,,This is Suzanna Lee. She owns Aspen Covid. She’s a hero. We should all thank her for putting the fool Candace Owens in her place. #CandaceOwensProfitsFromHate  https://t.co/ZLa3n6s1e3,en,[],[],"['https://pbs.twimg.com/media/E-S-Xv-XoAI2IKW.jpg', 'https://pbs.twimg.com/media/E-S-Xv-XEAI-yjd.jpg']",13,73,340,['candaceowensprofitsfromhate'],[],https://twitter.com/catfishyak/status/1433479899839406081,False,,1,https://pbs.twimg.com/media/E-S-Xv-XoAI2IKW.jpg,,,,,,,[],,,,
1433479881594130435,1433479881594130435,2021-09-02 13:20:11 EDT,2021-09-02,13:20:11,-0400,2892681119,blckd_com_pilld,Class Redux Killa,,Anarcho syndicalism is when youre a basic bitch covid authoritarian DNC libtard.  https://t.co/P9VIITiRPt,en,[],[],['https://pbs.twimg.com/media/E-S-WvWX0AI0DOm.jpg'],12,27,216,[],[],https://twitter.com/BLCKD_COM_PILLD/status/1433479881594130435,False,,1,https://pbs.twimg.com/media/E-S-WvWX0AI0DOm.jpg,,,,,,,[],,,,
1433479846001324045,1433479846001324045,2021-09-02 13:20:02 EDT,2021-09-02,13:20:02,-0400,1011970623470489601,dwuhlfelderlaw,Daniel Uhlfelder,,"Shortly after this Florida reported record 1,338 COVID daily deaths. @RemoveRon  https://t.co/2zY5tNt08Z",en,"[{'screen_name': 'removeron', 'name': 'remove ron', 'id': '1354488811305259121'}]",[],[],34,86,175,[],[],https://twitter.com/DWUhlfelderLaw/status/1433479846001324045,False,,1,https://pbs.twimg.com/amplify_video_thumb/1433478530818584576/img/VmKOnDr2EY0SgQRI.jpg,,,,,,,[],,,,
1433479752673808391,1433479752673808391,2021-09-02 13:19:40 EDT,2021-09-02,13:19:40,-0400,63810911,skmorefield,Scott Morefield,,"Is it just me, or does it oddly seem like the powers-that-be DON'T WANT an easy, cheap, effective treatment for COVID-19?  Of course, none of this has ever really been about public health, has it?",en,[],[],[],27,102,305,[],[],https://twitter.com/SKMorefield/status/1433479752673808391,False,,0,,,,,,,,[],,,,
1433479671002304515,1433479671002304515,2021-09-02 13:19:20 EDT,2021-09-02,13:19:20,-0400,257186608,seanmccarthycom,$ean P. McCarthy,,"Biden 12-D chess where he allowed 5 eyes in Australia to be the beta testing grounds for the totalitarian covid internment camps but only to remove Aimee Terese, his most effective critic",en,[],[],[],10,9,159,[],[],https://twitter.com/SeanMcCarthyCom/status/1433479671002304515,False,,0,,,,,,,,[],,,,
1433479634205614096,1433479634205614096,2021-09-02 13:19:12 EDT,2021-09-02,13:19:12,-0400,8349572,justin_hart,Justin Hart,,"How many medical operations have succumbed to political posturing over the hypocrite oath? This is wrong, wrong wrong.   Candice Owens denied access to take a COVID-19 test.  https://t.co/M7Am0rwDld",en,[],[],['https://pbs.twimg.com/media/E-S-B04VICUsd2e.jpg'],19,29,127,[],[],https://twitter.com/justin_hart/status/1433479634205614096,False,,1,https://pbs.twimg.com/media/E-S-B04VICUsd2e.jpg,,,,,,,[],,,,
1433479516798791689,1433479516798791689,2021-09-02 13:18:44 EDT,2021-09-02,13:18:44,-0400,37190669,nikkifried,Nikki Fried,,"Florida just reported 1,338 deaths from COVID-19 to the @CDCgov today. This is the highest death toll we've seen in a single report. It should shock us to the core.  Florida also added 21,392 new cases.  Mask up. Vaccine. Be safe.",en,"[{'screen_name': 'cdcgov', 'name': 'cdc', 'id': '146569971'}]",[],[],146,1041,2519,[],[],https://twitter.com/NikkiFried/status/1433479516798791689,False,,0,,,,,,,,[],,,,
1438185895069245441,1438185892498137088,2021-09-15 13:00:12 EDT,2021-09-15,13:00:12,-0400,938507887713718272,hshq,HSHQ,,"All ticket holders must provide proof of full COVID-19 vaccination or proof of a negative test within 48 hours prior to entry, in addition to wearing a mask.",en,[],[],[],26,897,7023,[],[],https://twitter.com/HSHQ/status/1438185895069245441,False,,0,,,,,,,,[],,,,
1438185892498137088,1438185892498137088,2021-09-15 13:00:11 EDT,2021-09-15,13:00:11,-0400,938507887713718272,hshq,HSHQ,,"LOVE ON TOUR. SHOP MERCH EARLY. Friday, 9/17, at Capital One Arena. Masks are required while shopping.   COVID-19 vaccinations available on-site. Schedule your appointment now with @CVSPharmacy:  https://t.co/GwwJGxFOZ0 (Please bring your ID and if applicable, insurance card)  https://t.co/vbNntmJbD9",en,"[{'screen_name': 'cvspharmacy', 'name': 'cvs pharmacy', 'id': '110775353'}]",['http://smarturl.it/LOT-CVS-DC'],['https://pbs.twimg.com/media/E_V2cffUYAAUria.jpg'],381,3101,17597,[],[],https://twitter.com/HSHQ/status/1438185892498137088,False,,1,https://pbs.twimg.com/media/E_V2cffUYAAUria.jpg,,,,,,,[],,,,
1438182795466231809,1438182795466231809,2021-09-15 12:47:53 EDT,2021-09-15,12:47:53,-0400,13124602,delucca,William De Lucca,,"A gente vai estar em 2029, na pandemia de Covid-36, e o Luis Carlos Heinze vai continuar defendendo o ""tratamento precoce"" ineficiente pra tratar a Covid-19. #CPIdaCovid",pt,[],[],[],10,13,160,['cpidacovid'],[],https://twitter.com/delucca/status/1438182795466231809,False,,0,,,,,,,,[],,,,
1438182516825939975,1438182516825939975,2021-09-15 12:46:46 EDT,2021-09-15,12:46:46,-0400,39844876,rwmalonemd,"Robert W Malone, MD",,"The International COVID Summit 2021 (Rome) is over now, and recorded/translated versions of the talks will soon become available.  Over 100 million views per day.   https://t.co/Wo7z6D2YZQ",en,[],['http://www.internationalcovidsummit.com'],[],17,264,621,[],[],https://twitter.com/RWMaloneMD/status/1438182516825939975,False,,0,,,,,,,,[],,,,
1438182321442729984,1438182321442729984,2021-09-15 12:46:00 EDT,2021-09-15,12:46:00,-0400,16414611,orlean,Daniel Orlean,,"Era pra ser ""só "" um jogo, mas virou oportunidade de testes de Covid em massa, vejam que interessante!",pt,[],[],[],4,25,219,[],[],https://twitter.com/orlean/status/1438182321442729984,False,,0,,,,,,,,[],,,,
1438182184981082116,1438182184981082116,2021-09-15 12:45:27 EDT,2021-09-15,12:45:27,-0400,618336955,thevampsband,The Vamps,,LEEDS 🌸 Please remember to check the venue website if you are unsure about covid entry requirements for tonight’s show. Catch you later✌🏼  https://t.co/FUtQ65BYrC,en,[],['https://www.academymusicgroup.com/o2academyleeds/faqs-reopening-update'],[],64,84,665,[],[],https://twitter.com/TheVampsband/status/1438182184981082116,False,,0,,,,,,,,[],,,,
1438181635762053124,1438181635762053124,2021-09-15 12:43:16 EDT,2021-09-15,12:43:16,-0400,304092926,orlandosilva,Orlando Silva,,"O Senador Heinze nunca tem perguntas a fazer. Usa a CPI como palco para espalhar teorias conspiratórias e  propagandear, irresponsavelmente, o kit Covid. É uma vergonha!",pt,[],[],[],12,19,207,[],[],https://twitter.com/orlandosilva/status/1438181635762053124,False,,0,,,,,,,,[],,,,
1438180372420907017,1438180372420907017,2021-09-15 12:38:15 EDT,2021-09-15,12:38:15,-0400,826065164504006657,mtgreenee,Marjorie Taylor Greene 🇺🇸,,"Joe Biden wants to force you to get the covid vax, but not illegals flooding across the border.  Now bc the Biden admin failed so badly in Afghanistan, measles is now a public health threat bc of all the Afghans they brought to the US.  #ImpeachBiden    https://t.co/jbs0yFClmb",en,[],['https://justthenews.com/government/security/cdc-urgently-warns-afghan-refugee-chief-us-facing-larger-imminent-outbreaks'],[],170,143,324,['impeachbiden'],[],https://twitter.com/mtgreenee/status/1438180372420907017,False,,0,,,,,,,,[],,,,
1438180037560311819,1438180037560311819,2021-09-15 12:36:55 EDT,2021-09-15,12:36:55,-0400,868127218362462208,butantanoficial,Instituto Butantan,,"O Butantan conclui hoje, com a entrega de 5,1 milhões de doses, o contrato para fornecimento de 100 milhões de doses da Coronavac para o Ministério da Saúde, iniciado em janeiro. A vacina do Butantan contra a Covid-19 foi a 1ª a chegar ao braço dos brasileiros. #PodeConfiar",pt,[],[],[],21,29,328,['podeconfiar'],[],https://twitter.com/butantanoficial/status/1438180037560311819,False,,0,,,,,,,,[],,,,
